interval_begin;interval_end;interval_haltingDurationSum;interval_id;interval_intervalHaltingDurationSum;interval_jamLengthInMetersSum;interval_jamLengthInVehiclesSum;interval_maxHaltingDuration;interval_maxIntervalHaltingDuration;interval_maxJamLengthInMeters;interval_maxJamLengthInVehicles;interval_maxOccupancy;interval_maxVehicleNumber;interval_meanHaltingDuration;interval_meanIntervalHaltingDuration;interval_meanMaxJamLengthInMeters;interval_meanMaxJamLengthInVehicles;interval_meanOccupancy;interval_meanSpeed;interval_meanTimeLoss;interval_meanVehicleNumber;interval_nVehEntered;interval_nVehLeft;interval_nVehSeen;interval_sampledSeconds;interval_startedHalts
12760.00;12800.00;39.00;id_-E2_1;39.00;190.00;38;39.00;39.00;5.00;1;1.52;3;39.00;39.00;4.75;0.95;1.06;6.24;7.39;2.10;5;4;6;84.00;1.00
12760.00;12800.00;91.00;id_-E2_2;63.00;365.09;62;68.00;40.00;12.57;2;1.52;3;45.50;31.50;9.13;1.55;1.17;3.47;16.93;2.30;2;1;4;92.00;1.00
12760.00;12800.00;1.00;id_-E3_0;1.00;0.00;0;1.00;1.00;0.00;0;1.35;4;1.00;1.00;0.00;0.00;0.84;12.82;1.61;2.50;3;2;5;100.00;1.00
12760.00;12800.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.37;12.09;0.51;1.12;3;4;5;44.32;0.00
12760.00;12800.00;247.00;id_-E3_2;134.00;897.60;133;117.00;40.00;27.51;4;1.68;5;61.75;33.50;22.44;3.33;1.37;2.10;27.95;4.08;2;1;5;163.00;1.00
12800.00;12840.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.52;7;0.00;0.00;0.00;0.00;2.16;12.10;1.74;6.00;4;3;10;240.00;0.00
12800.00;12840.00;136.00;id_E0_1;89.00;560.07;88;77.00;40.00;20.01;3;2.89;8;45.33;29.67;14.00;2.20;2.40;8.83;9.34;6.65;5;5;11;266.00;1.00
12800.00;12840.00;283.00;id_E0_2;132.00;875.26;130;105.00;40.00;35.04;5;2.52;7;56.60;26.40;21.88;3.25;1.88;4.03;17.97;5.20;5;2;8;208.00;2.00
12800.00;12840.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;2.76;6;0.00;0.00;0.00;0.00;2.51;12.44;1.44;5.58;7;7;12;220.89;0.00
12800.00;12840.00;37.00;id_-E1_1;37.00;202.51;35;25.00;25.00;12.50;2;2.76;6;18.50;18.50;5.06;0.88;2.03;9.50;4.68;4.40;6;7;11;176.00;2.00
12800.00;12840.00;403.00;id_-E1_2;27.00;181.46;26;112.00;7.00;42.51;6;2.76;6;57.57;3.86;4.54;0.65;0.88;5.77;5.55;2.15;2;8;8;82.88;1.00
12800.00;12840.00;1.00;id_-E2_0;1.00;0.00;0;1.00;1.00;0.00;0;3.04;6;1.00;1.00;0.00;0.00;2.15;12.75;1.47;4.28;4;4;8;170.99;1.00
12800.00;12840.00;108.00;id_-E2_1;69.00;410.23;68;79.00;40.00;12.68;2;2.53;5;54.00;34.50;10.26;1.70;1.60;5.12;10.98;3.15;5;3;7;126.00;1.00
12800.00;12840.00;195.00;id_-E2_2;104.00;672.63;103;108.00;40.00;20.05;3;2.03;4;65.00;34.67;16.82;2.58;1.60;1.84;27.18;3.15;1;1;4;126.00;1.00
12800.00;12840.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.75;13.69;0.82;2.23;2;3;5;89.00;0.00
12800.00;12840.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.51;13.53;0.68;1.52;4;4;5;61.00;0.00
12800.00;12840.00;268.00;id_-E3_2;21.00;125.69;20;119.00;7.00;28.50;4;1.35;4;53.60;4.20;3.14;0.50;0.55;6.76;4.90;1.77;3;5;7;69.19;1.00
12840.00;12880.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;3.61;10;0.00;0.00;0.00;0.00;2.94;11.95;1.90;8.22;5;5;12;327.10;0.00
12840.00;12880.00;295.00;id_E0_1;159.00;1085.17;158;117.00;40.00;27.53;4;2.89;8;73.75;39.75;27.13;3.95;2.16;4.17;13.86;6.00;6;6;12;240.00;1.00
12840.00;12880.00;306.00;id_E0_2;23.00;149.05;22;106.00;7.00;35.00;5;2.16;6;51.00;3.83;3.73;0.55;0.60;5.49;5.19;1.88;2;7;8;71.19;1.00
12840.00;12880.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.68;8;0.00;0.00;0.00;0.00;3.07;12.90;1.64;6.72;6;5;11;268.11;0.00
12840.00;12880.00;130.00;id_-E1_1;93.00;590.06;92;65.00;40.00;20.01;3;2.76;6;43.33;31.00;14.75;2.30;2.14;6.13;9.23;4.65;7;5;11;186.00;1.00
12840.00;12880.00;17.00;id_-E1_2;17.00;80.01;15;14.00;14.00;12.51;2;1.38;3;8.50;8.50;2.00;0.38;0.84;8.07;6.80;1.82;4;2;4;73.00;2.00
12840.00;12880.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.53;5;0.00;0.00;0.00;0.00;1.90;12.78;1.30;3.80;4;4;8;151.11;0.00
12840.00;12880.00;223.00;id_-E2_1;115.00;747.61;113;119.00;40.00;27.53;4;3.04;6;55.75;28.75;18.69;2.83;2.37;4.90;13.80;4.67;5;5;9;187.00;2.00
12840.00;12880.00;202.00;id_-E2_2;7.00;37.50;6;109.00;3.00;20.00;3;1.52;3;50.50;1.75;0.94;0.15;0.67;8.43;2.97;1.45;3;5;6;56.32;1.00
12840.00;12880.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.83;13.21;0.95;2.48;3;3;5;99.00;0.00
12840.00;12880.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.38;13.12;0.49;1.12;5;4;6;45.00;0.00
12840.00;12880.00;70.00;id_-E3_2;63.00;365.08;62;47.00;40.00;12.54;2;1.35;4;35.00;31.50;9.13;1.55;0.87;4.30;14.36;2.60;3;2;5;104.00;1.00
12880.00;12920.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;3.61;10;0.00;0.00;0.00;0.00;3.19;12.13;1.73;8.88;6;5;13;354.96;0.00
12880.00;12920.00;308.00;id_E0_1;13.00;87.17;13;118.00;5.00;27.50;4;2.83;8;77.00;3.25;2.18;0.33;1.11;10.80;2.35;3.25;7;9;13;127.02;0.00
12880.00;12920.00;30.00;id_E0_2;30.00;142.57;28;28.00;28.00;12.57;2;1.08;3;15.00;15.00;3.56;0.70;0.65;6.36;9.58;1.80;3;1;4;72.00;2.00
12880.00;12920.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.22;7;0.00;0.00;0.00;0.00;2.55;12.91;1.53;5.60;4;6;10;223.83;0.00
12880.00;12920.00;289.00;id_-E1_1;159.00;1077.70;157;105.00;40.00;35.01;5;3.68;8;57.80;31.80;26.94;3.92;3.07;5.13;13.20;6.67;7;5;13;267.00;2.00
12880.00;12920.00;106.00;id_-E1_2;89.00;560.07;88;54.00;40.00;20.02;3;2.30;5;35.33;29.67;14.00;2.20;1.59;4.15;19.10;3.45;3;1;5;138.00;1.00
12880.00;12920.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;3.04;6;0.00;0.00;0.00;0.00;1.91;12.72;1.56;3.80;3;4;7;151.39;0.00
12880.00;12920.00;234.00;id_-E2_1;11.00;70.01;11;120.00;5.00;27.50;4;2.03;4;58.50;2.75;1.75;0.28;1.10;10.26;2.99;2.30;5;7;9;90.08;0.00
12880.00;12920.00;28.00;id_-E2_2;28.00;135.00;27;28.00;28.00;5.00;1;1.01;2;28.00;28.00;3.38;0.68;0.72;5.68;11.34;1.43;2;1;3;57.00;1.00
12880.00;12920.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.71;12.62;1.18;2.15;2;1;4;85.88;0.00
12880.00;12920.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.20;14.29;0.35;0.60;1;3;3;24.00;0.00
12880.00;12920.00;186.00;id_-E3_2;116.00;755.32;114;87.00;40.00;27.54;4;1.68;5;46.50;29.00;18.88;2.85;1.30;3.04;24.57;3.88;2;1;5;155.00;2.00
12920.00;12960.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;3.61;10;0.00;0.00;0.00;0.00;2.81;12.09;1.54;7.90;7;6;15;314.17;0.00
12920.00;12960.00;38.00;id_E0_1;38.00;185.00;37;38.00;38.00;5.00;1;2.16;6;38.00;38.00;4.62;0.93;1.62;9.66;4.77;4.50;7;7;11;180.00;1.00
12920.00;12960.00;110.00;id_E0_2;80.00;500.08;80;68.00;40.00;12.53;2;1.80;5;55.00;40.00;12.50;2.00;1.23;4.94;14.54;3.40;3;2;6;136.00;0.00
12920.00;12960.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.22;7;0.00;0.00;0.00;0.00;2.56;13.11;1.51;5.60;7;5;11;223.23;0.00
12920.00;12960.00;505.00;id_-E1_1;216.00;1512.69;215;145.00;40.00;42.51;6;5.06;11;84.17;36.00;37.82;5.38;4.00;5.18;14.22;8.70;8;6;16;348.00;1.00
12920.00;12960.00;116.00;id_-E1_2;10.00;56.14;9;55.00;4.00;20.00;3;1.92;5;29.00;2.50;1.40;0.23;0.72;8.48;3.78;1.73;3;7;7;66.84;1.00
12920.00;12960.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.53;5;0.00;0.00;0.00;0.00;1.91;12.82;1.53;3.83;4;3;7;152.07;0.00
12920.00;12960.00;35.00;id_-E2_1;35.00;170.00;34;35.00;35.00;5.00;1;2.03;4;35.00;35.00;4.25;0.85;1.17;7.95;7.08;2.30;4;4;6;92.00;1.00
12920.00;12960.00;96.00;id_-E2_2;68.00;402.54;67;68.00;40.00;12.51;2;1.52;3;48.00;34.00;10.06;1.68;1.37;4.64;18.58;2.70;2;1;4;108.00;1.00
12920.00;12960.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.75;13.53;0.57;2.23;4;4;7;89.00;0.00
12920.00;12960.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;1.35;4;0.00;0.00;0.00;0.00;0.46;12.33;0.87;1.38;6;6;6;55.00;0.00
12920.00;12960.00;199.00;id_-E3_2;13.00;78.35;12;88.00;5.00;27.50;4;1.35;4;39.80;2.60;1.96;0.30;0.34;5.30;3.79;1.15;3;5;7;43.75;1.00
12960.00;13000.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;3.25;9;0.00;0.00;0.00;0.00;2.72;12.42;1.29;7.60;6;7;15;303.63;0.00
12960.00;13000.00;111.00;id_E0_1;73.00;440.03;72;78.00;40.00;12.50;2;2.89;8;55.50;36.50;11.00;1.80;1.77;8.11;7.58;4.90;7;6;11;196.00;1.00
12960.00;13000.00;276.00;id_E0_2;166.00;1122.68;163;108.00;40.00;35.01;5;2.16;6;55.20;33.20;28.07;4.08;1.84;2.14;29.04;5.10;2;1;6;204.00;3.00
12960.00;13000.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;2.76;7;0.00;0.00;0.00;0.00;2.31;12.21;1.28;5.12;5;7;11;203.41;0.00
12960.00;13000.00;534.00;id_-E1_1;29.00;201.90;29;147.00;8.00;43.51;6;4.60;10;89.00;4.83;5.05;0.72;1.78;10.22;3.28;4.12;6;14;16;161.32;0.00
12960.00;13000.00;14.00;id_-E1_2;14.00;65.00;13;14.00;14.00;5.00;1;1.38;3;14.00;14.00;1.62;0.33;0.72;9.43;7.11;1.57;3;1;3;63.00;1.00
12960.00;13000.00;1.00;id_-E2_0;1.00;0.00;0;1.00;1.00;0.00;0;3.04;6;1.00;1.00;0.00;0.00;1.91;13.14;1.23;3.80;5;6;9;152.00;1.00
12960.00;13000.00;118.00;id_-E2_1;83.00;507.55;81;75.00;40.00;20.00;3;3.04;6;39.33;27.67;12.69;2.02;2.00;6.08;11.38;3.95;6;5;8;158.00;2.00
12960.00;13000.00;215.00;id_-E2_2;119.00;785.08;118;108.00;40.00;20.00;3;2.03;4;71.67;39.67;19.63;2.95;1.66;0.78;24.62;3.27;2;1;5;131.00;1.00
12960.00;13000.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.91;13.53;1.00;2.70;2;3;5;108.00;0.00
12960.00;13000.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.26;13.41;0.34;0.78;4;3;4;31.00;0.00
12960.00;13000.00;38.00;id_-E3_2;38.00;222.54;36;20.00;20.00;12.52;2;1.01;3;19.00;19.00;5.56;0.90;0.77;6.15;12.34;2.30;2;1;4;92.00;2.00
13000.00;13040.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;3.25;9;0.00;0.00;0.00;0.00;2.97;12.72;1.63;8.28;5;6;13;330.78;0.00
13000.00;13040.00;116.00;id_E0_1;5.00;22.50;4;79.00;3.00;12.50;2;1.80;5;38.67;1.67;0.56;0.10;1.06;11.88;1.29;3.05;8;8;13;120.04;1.00
13000.00;13040.00;490.00;id_E0_2;214.00;1497.68;213;148.00;40.00;42.51;6;2.89;8;81.67;35.67;37.44;5.33;2.38;2.20;24.73;6.60;4;2;9;264.00;1.00
13000.00;13040.00;1.00;id_-E1_0;1.00;0.00;0;1.00;1.00;0.00;0;2.76;6;1.00;1.00;0.00;0.00;2.54;11.38;2.39;5.53;3;1;7;221.00;1.00
13000.00;13040.00;1.00;id_-E1_1;1.00;0.00;0;1.00;1.00;0.00;0;1.84;4;1.00;1.00;0.00;0.00;1.08;12.97;1.49;2.35;5;3;7;94.00;1.00
13000.00;13040.00;102.00;id_-E1_2;88.00;545.15;86;54.00;40.00;20.03;3;2.30;5;34.00;29.33;13.63;2.15;1.84;5.68;16.68;4.00;4;2;6;160.00;2.00
13000.00;13040.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.03;4;0.00;0.00;0.00;0.00;1.42;12.91;1.53;2.88;4;4;7;114.01;0.00
13000.00;13040.00;127.00;id_-E2_1;9.00;59.77;9;77.00;4.00;21.00;3;2.50;5;42.33;3.00;1.49;0.23;1.32;10.94;2.72;2.73;5;6;8;106.79;0.00
13000.00;13040.00;358.00;id_-E2_2;143.00;957.62;141;148.00;40.00;27.51;4;2.53;5;71.60;28.60;23.94;3.52;2.33;2.55;24.75;4.60;2;1;6;184.00;2.00
13000.00;13040.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.87;12.69;1.37;2.60;2;2;4;104.00;0.00
13000.00;13040.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.24;14.35;0.34;0.70;3;3;4;28.00;0.00
13000.00;13040.00;142.00;id_-E3_2;104.00;672.58;103;60.00;40.00;20.02;3;1.68;5;47.33;34.67;16.81;2.58;1.29;3.75;18.99;3.83;3;2;6;153.00;1.00
13040.00;13080.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;3.61;10;0.00;0.00;0.00;0.00;2.49;12.46;1.28;6.92;8;5;15;276.58;0.00
13040.00;13080.00;65.00;id_E0_1;65.00;385.05;62;33.00;33.00;20.00;3;2.52;7;21.67;21.67;9.63;1.55;1.93;8.80;7.36;5.35;6;7;11;214.00;3.00
13040.00;13080.00;519.00;id_E0_2;29.00;190.16;28;149.00;8.00;42.51;6;2.52;7;74.14;4.14;4.75;0.70;0.86;6.58;6.09;2.70;2;9;9;103.09;1.00
13040.00;13080.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.22;7;0.00;0.00;0.00;0.00;2.91;12.44;1.61;6.40;5;5;11;254.67;0.00
13040.00;13080.00;36.00;id_-E1_1;36.00;182.54;34;30.00;30.00;12.52;2;3.22;7;18.00;18.00;4.56;0.85;2.08;10.09;5.42;4.53;5;4;9;181.00;2.00
13040.00;13080.00;257.00;id_-E1_2;155.00;1055.13;154;94.00;40.00;27.51;4;2.30;5;64.25;38.75;26.38;3.85;2.12;1.85;26.77;4.60;2;1;6;184.00;1.00
13040.00;13080.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.53;5;0.00;0.00;0.00;0.00;1.61;12.63;1.34;3.17;4;2;7;127.00;0.00
13040.00;13080.00;40.00;id_-E2_1;40.00;190.00;38;39.00;39.00;5.00;1;2.53;5;20.00;20.00;4.75;0.95;1.80;9.13;7.03;3.55;5;4;7;142.00;2.00
13040.00;13080.00;372.00;id_-E2_2;15.00;91.81;14;149.00;5.00;27.50;4;2.53;5;74.40;3.00;2.30;0.35;0.60;5.00;4.47;1.35;2;6;7;51.71;1.00
13040.00;13080.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.35;4;0.00;0.00;0.00;0.00;0.87;12.14;1.22;2.58;5;4;7;103.00;0.00
13040.00;13080.00;22.00;id_-E3_1;22.00;105.00;21;22.00;22.00;5.00;1;1.35;4;22.00;22.00;2.62;0.53;0.73;9.18;3.80;2.17;6;5;7;87.00;1.00
13040.00;13080.00;301.00;id_-E3_2;159.00;1085.13;158;100.00;40.00;27.51;4;1.68;5;75.25;39.75;27.13;3.95;1.40;0.32;27.17;4.17;2;1;6;167.00;1.00
13080.00;13120.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;3.61;10;0.00;0.00;0.00;0.00;3.14;12.73;1.56;8.75;3;4;13;349.04;0.00
13080.00;13120.00;189.00;id_E0_1;124.00;822.67;123;73.00;40.00;27.56;4;2.16;6;47.25;31.00;20.57;3.08;1.76;4.60;13.10;4.88;6;4;10;195.00;1.00
13080.00;13120.00;12.00;id_E0_2;12.00;55.00;11;12.00;12.00;5.00;1;1.08;3;12.00;12.00;1.38;0.28;0.53;8.92;5.55;1.48;4;2;4;59.00;1.00
13080.00;13120.00;1.00;id_-E1_0;1.00;0.00;0;1.00;1.00;0.00;0;2.76;6;1.00;1.00;0.00;0.00;2.35;12.90;1.81;5.17;2;4;8;206.41;1.00
13080.00;13120.00;163.00;id_-E1_1;127.00;837.64;125;70.00;40.00;27.50;4;3.68;8;40.75;31.75;20.94;3.12;2.89;6.44;12.71;6.28;6;4;11;251.00;2.00
13080.00;13120.00;270.00;id_-E1_2;13.00;75.01;12;95.00;5.00;27.50;4;2.76;6;54.00;2.60;1.88;0.30;0.93;8.50;3.82;2.20;4;8;9;85.46;1.00
13080.00;13120.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.53;5;0.00;0.00;0.00;0.00;1.76;12.90;1.07;3.55;4;6;9;141.04;0.00
13080.00;13120.00;132.00;id_-E2_1;92.00;582.64;91;79.00;40.00;20.05;3;2.53;5;44.00;30.67;14.57;2.27;2.08;5.68;11.13;4.10;6;4;9;164.00;1.00
13080.00;13120.00;24.00;id_-E2_2;24.00;115.00;23;24.00;24.00;5.00;1;1.01;2;24.00;24.00;2.88;0.57;0.75;6.44;9.91;1.48;2;1;3;59.00;1.00
13080.00;13120.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.35;4;0.00;0.00;0.00;0.00;1.09;13.01;1.64;3.25;1;0;4;130.00;0.00
13080.00;13120.00;62.00;id_-E3_1;40.00;200.00;40;62.00;40.00;5.00;1;0.67;2;62.00;40.00;5.00;1.00;0.45;3.48;13.49;1.32;1;2;3;53.00;0.00
13080.00;13120.00;313.00;id_-E3_2;12.00;78.78;12;101.00;5.00;27.50;4;1.68;5;78.25;3.00;1.97;0.30;0.63;8.79;3.86;2.12;2;7;7;80.78;0.00
13120.00;13160.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;3.61;10;0.00;0.00;0.00;0.00;2.71;12.59;1.31;7.58;6;7;15;302.03;0.00
13120.00;13160.00;201.00;id_E0_1;12.00;78.75;12;74.00;5.00;27.51;4;2.16;6;50.25;3.00;1.97;0.30;1.50;11.86;2.63;4.33;7;10;13;170.98;0.00
13120.00;13160.00;79.00;id_E0_2;67.00;395.04;66;52.00;40.00;12.51;2;1.08;3;39.50;33.50;9.88;1.65;0.85;3.05;18.39;2.35;2;1;4;94.00;1.00
13120.00;13160.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.22;7;0.00;0.00;0.00;0.00;2.82;12.68;1.76;6.15;6;4;10;245.97;0.00
13120.00;13160.00;345.00;id_-E1_1;182.00;1257.65;181;110.00;40.00;35.00;5;3.68;8;69.00;36.40;31.44;4.53;3.14;4.19;15.99;6.83;5;4;12;273.00;1.00
13120.00;13160.00;28.00;id_-E1_2;28.00;135.00;27;28.00;28.00;5.00;1;1.38;3;28.00;28.00;3.38;0.68;0.78;7.25;8.57;1.70;3;1;4;68.00;1.00
13120.00;13160.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;1.52;3;0.00;0.00;0.00;0.00;1.32;12.13;1.36;2.62;3;3;6;104.77;0.00
13120.00;13160.00;138.00;id_-E2_1;6.00;37.50;6;80.00;3.00;20.00;3;2.53;5;46.00;2.00;0.94;0.15;1.53;12.08;2.48;3.12;4;6;9;123.24;0.00
13120.00;13160.00;95.00;id_-E2_2;71.00;425.05;70;64.00;40.00;12.51;2;1.52;3;47.50;35.50;10.63;1.75;1.37;3.96;19.65;2.70;2;1;4;108.00;1.00
13120.00;13160.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.35;4;0.00;0.00;0.00;0.00;1.00;14.11;0.72;2.98;3;4;7;119.00;0.00
13120.00;13160.00;102.00;id_-E3_1;40.00;200.00;40;102.00;40.00;5.00;1;1.35;4;102.00;40.00;5.00;1.00;0.74;6.93;7.04;2.20;5;5;6;88.00;0.00
13120.00;13160.00;0.00;id_-E3_2;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.19;10.10;1.48;0.55;3;1;3;22.00;0.00
13160.00;13200.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;3.25;9;0.00;0.00;0.00;0.00;2.70;12.85;1.49;7.53;4;5;12;300.79;0.00
13160.00;13200.00;28.00;id_E0_1;28.00;135.00;27;28.00;28.00;5.00;1;1.44;4;28.00;28.00;3.38;0.68;1.16;10.66;4.16;3.23;6;5;9;129.00;1.00
13160.00;13200.00;193.00;id_E0_2;114.00;740.16;112;92.00;40.00;27.55;4;2.16;6;48.25;28.50;18.50;2.80;1.62;4.39;17.76;4.50;4;1;7;180.00;2.00
13160.00;13200.00;1.00;id_-E1_0;1.00;0.00;0;1.00;1.00;0.00;0;3.68;8;1.00;1.00;0.00;0.00;2.64;12.68;1.23;5.80;6;7;12;230.99;1.00
13160.00;13200.00;371.00;id_-E1_1;26.00;160.41;25;111.00;7.00;35.00;5;3.68;8;61.83;4.33;4.01;0.62;1.87;9.88;3.04;4.25;9;13;17;167.85;1.00
13160.00;13200.00;112.00;id_-E1_2;84.00;515.10;82;68.00;40.00;20.01;3;1.84;4;37.33;28.00;12.88;2.05;1.38;3.02;15.50;3.00;3;2;6;120.00;2.00
13160.00;13200.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.53;5;0.00;0.00;0.00;0.00;1.91;12.28;1.80;3.80;3;4;6;151.57;0.00
13160.00;13200.00;53.00;id_-E2_1;53.00;277.69;50;40.00;40.00;12.62;2;2.53;5;17.67;17.67;6.94;1.25;1.47;7.35;7.38;2.90;5;4;8;116.00;3.00
13160.00;13200.00;219.00;id_-E2_2;124.00;815.22;122;104.00;40.00;27.53;4;2.03;4;54.75;31.00;20.38;3.05;1.93;2.28;25.82;3.80;2;1;5;152.00;2.00
13160.00;13200.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.51;14.80;0.48;1.55;3;5;6;61.49;0.00
13160.00;13200.00;103.00;id_-E3_1;1.00;5.00;1;103.00;1.00;5.00;1;0.67;2;103.00;1.00;0.12;0.03;0.34;13.63;0.73;1.05;5;5;6;41.07;0.00
13160.00;13200.00;49.00;id_-E3_2;49.00;282.53;47;29.00;29.00;12.51;2;1.35;4;24.50;24.50;7.06;1.18;0.91;6.22;11.93;2.70;3;1;5;108.00;2.00
13200.00;13240.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;3.25;9;0.00;0.00;0.00;0.00;2.73;12.40;1.52;7.62;7;6;14;304.80;0.00
13200.00;13240.00;100.00;id_E0_1;72.00;425.10;70;68.00;40.00;20.01;3;2.16;6;33.33;24.00;10.63;1.75;1.70;8.17;7.55;4.72;7;6;11;189.00;2.00
13200.00;13240.00;210.00;id_E0_2;17.00;102.41;16;93.00;5.00;27.50;4;2.16;6;42.00;3.40;2.56;0.40;0.67;7.94;4.64;2.05;2;7;8;78.74;1.00
13200.00;13240.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.68;8;0.00;0.00;0.00;0.00;3.07;12.09;2.22;6.75;4;4;9;268.66;0.00
13200.00;13240.00;63.00;id_-E1_1;57.00;320.07;56;46.00;40.00;12.54;2;2.30;5;31.50;28.50;8.00;1.40;1.46;6.91;8.16;3.17;4;3;8;127.00;1.00
13200.00;13240.00;259.00;id_-E1_2;147.00;980.25;144;108.00;40.00;35.05;5;2.76;6;43.17;24.50;24.51;3.60;2.27;3.04;22.09;4.92;3;1;7;197.00;3.00
13200.00;13240.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.53;5;0.00;0.00;0.00;0.00;1.99;13.01;1.48;3.98;5;3;7;158.37;0.00
13200.00;13240.00;146.00;id_-E2_1;94.00;597.62;93;80.00;40.00;20.06;3;2.53;5;48.67;31.33;14.94;2.33;2.03;5.27;12.58;4.00;4;4;8;160.00;1.00
13200.00;13240.00;231.00;id_-E2_2;12.00;78.50;12;105.00;5.00;27.50;4;2.03;4;57.75;3.00;1.96;0.30;0.58;6.60;4.13;1.27;2;5;6;49.49;0.00
13200.00;13240.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.45;13.32;0.53;1.35;3;2;4;54.00;0.00
13200.00;13240.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.39;13.80;0.70;1.15;5;4;6;46.00;0.00
13200.00;13240.00;172.00;id_-E3_2;123.00;807.76;121;69.00;40.00;27.62;4;1.68;5;43.00;30.75;20.19;3.02;1.31;2.65;21.53;3.90;2;2;6;156.00;2.00
13240.00;13280.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;3.25;9;0.00;0.00;0.00;0.00;2.86;12.60;1.68;8.00;4;5;12;318.67;0.00
13240.00;13280.00;220.00;id_E0_1;120.00;800.08;120;108.00;40.00;20.00;3;2.52;7;73.33;40.00;20.00;3.00;2.01;6.15;12.72;5.58;5;4;10;223.00;0.00
