current_time,waiting_time
129131.0,485.0
129171.0,394.0
129211.0,309.0
129251.0,462.0
129291.0,357.0
129331.0,396.0
129371.0,248.0
129411.0,366.0
129451.0,431.0
129491.0,389.0
129531.0,295.0
129571.0,452.0
129611.0,410.0
129651.0,419.0
129691.0,251.0
129731.0,355.0
129771.0,419.0
129811.0,513.0
129851.0,302.0
129891.0,410.0
129931.0,384.0
129971.0,374.0
130011.0,313.0
130051.0,553.0
130091.0,610.0
130131.0,476.0
130171.0,341.0
130211.0,512.0
130251.0,510.0
130291.0,374.0
130331.0,347.0
130371.0,403.0
130411.0,434.0
130451.0,394.0
130491.0,405.0
130531.0,628.0
130571.0,453.0
130611.0,419.0
130651.0,268.0
130691.0,516.0
130731.0,483.0
130771.0,432.0
130811.0,292.0
130851.0,322.0
130891.0,355.0
130931.0,440.0
130971.0,246.0
131011.0,411.0
131051.0,429.0
131091.0,460.0
131131.0,316.0
131171.0,582.0
131211.0,494.0
131251.0,413.0
131291.0,307.0
131331.0,624.0
131371.0,553.0
131411.0,395.0
131451.0,290.0
131491.0,491.0
131531.0,361.0
131571.0,334.0
131611.0,221.0
131651.0,451.0
131691.0,422.0
131731.0,454.0
131771.0,268.0
131811.0,527.0
131851.0,433.0
131891.0,356.0
131931.0,309.0
131971.0,537.0
132011.0,520.0
132051.0,467.0
132091.0,295.0
132131.0,507.0
132171.0,458.0
132211.0,479.0
132251.0,422.0
132291.0,515.0
132331.0,451.0
132371.0,408.0
132411.0,277.0
132451.0,476.0
132491.0,373.0
132531.0,357.0
132571.0,310.0
132611.0,497.0
132651.0,446.0
132691.0,378.0
132731.0,260.0
132771.0,482.0
132811.0,447.0
132851.0,408.0
132891.0,286.0
132931.0,414.0
132971.0,437.0
133011.0,463.0
133051.0,308.0
133091.0,494.0
133131.0,417.0
133171.0,427.0
133211.0,354.0
133251.0,539.0
133291.0,478.0
133331.0,494.0
133371.0,334.0
133411.0,451.0
133451.0,403.0
133491.0,415.0
133531.0,362.0
133571.0,617.0
133611.0,604.0
133651.0,530.0
133691.0,460.0
133731.0,714.0
133771.0,581.0
133811.0,506.0
133851.0,328.0
133891.0,475.0
133931.0,348.0
133971.0,405.0
134011.0,348.0
134051.0,476.0
134091.0,433.0
134131.0,404.0
134171.0,305.0
134211.0,460.0
134251.0,359.0
134291.0,420.0
134331.0,379.0
134371.0,557.0
134411.0,568.0
134451.0,455.0
134491.0,275.0
134531.0,501.0
134571.0,495.0
134611.0,487.0
134651.0,344.0
134691.0,598.0
134731.0,535.0
134771.0,404.0
134811.0,218.0
134851.0,431.0
134891.0,353.0
134931.0,346.0
134971.0,321.0
135011.0,561.0
135051.0,483.0
135091.0,417.0
135131.0,332.0
135171.0,425.0
135211.0,408.0
135251.0,377.0
135291.0,222.0
135331.0,453.0
135371.0,422.0
135411.0,336.0
135451.0,463.0
135491.0,582.0
135531.0,433.0
135571.0,348.0
135611.0,223.0
135651.0,440.0
135691.0,450.0
135731.0,489.0
135771.0,428.0
135811.0,515.0
135851.0,524.0
135891.0,401.0
135931.0,215.0
135971.0,454.0
136011.0,410.0
136051.0,340.0
136091.0,410.0
136131.0,506.0
136171.0,423.0
136211.0,303.0
136251.0,233.0
136291.0,403.0
136331.0,503.0
136371.0,562.0
136411.0,383.0
136451.0,577.0
136491.0,498.0
136531.0,458.0
136571.0,245.0
136611.0,443.0
136651.0,416.0
136691.0,440.0
136731.0,291.0
136771.0,574.0
136811.0,489.0
136851.0,528.0
136891.0,334.0
136931.0,418.0
136971.0,415.0
137011.0,373.0
137051.0,308.0
137091.0,534.0
137131.0,451.0
137171.0,464.0
137211.0,343.0
137251.0,464.0
137291.0,459.0
137331.0,426.0
137371.0,259.0
137411.0,454.0
137451.0,464.0
137491.0,482.0
137531.0,390.0
137571.0,467.0
137611.0,473.0
137651.0,439.0
137691.0,293.0
137731.0,413.0
137771.0,388.0
137811.0,397.0
137851.0,362.0
137891.0,512.0
137931.0,477.0
137971.0,558.0
138011.0,263.0
138051.0,444.0
138091.0,388.0
138131.0,487.0
138171.0,477.0
138211.0,453.0
138251.0,495.0
138291.0,475.0
138331.0,338.0
138371.0,474.0
138411.0,457.0
138451.0,342.0
138491.0,260.0
138531.0,519.0
138571.0,383.0
138611.0,438.0
138651.0,243.0
138691.0,407.0
138731.0,437.0
138771.0,360.0
138811.0,195.0
138851.0,374.0
138891.0,463.0
138931.0,611.0
138971.0,434.0
139011.0,427.0
139051.0,362.0
139091.0,278.0
139131.0,203.0
139171.0,455.0
139211.0,499.0
139251.0,355.0
139291.0,317.0
139331.0,485.0
139371.0,418.0
139411.0,361.0
139451.0,225.0
139491.0,500.0
139531.0,438.0
139571.0,408.0
139611.0,168.0
139651.0,398.0
139691.0,461.0
139731.0,428.0
139771.0,303.0
139811.0,641.0
139851.0,569.0
139891.0,312.0
139931.0,202.0
139971.0,394.0
140011.0,390.0
140051.0,381.0
140091.0,246.0
140131.0,497.0
140171.0,430.0
140211.0,388.0
140251.0,341.0
140291.0,635.0
140331.0,383.0
140371.0,278.0
140411.0,373.0
140451.0,560.0
140491.0,446.0
140531.0,470.0
140571.0,297.0
140611.0,633.0
140651.0,477.0
140691.0,398.0
140731.0,385.0
140771.0,543.0
140811.0,411.0
140851.0,283.0
140891.0,242.0
140931.0,509.0
140971.0,364.0
141011.0,430.0
141051.0,315.0
141091.0,457.0
141131.0,516.0
141171.0,348.0
141211.0,254.0
141251.0,482.0
141291.0,422.0
141331.0,358.0
141371.0,277.0
141411.0,331.0
141451.0,302.0
141491.0,306.0
141531.0,236.0
141571.0,338.0
141611.0,347.0
141651.0,426.0
141691.0,331.0
141731.0,575.0
141771.0,479.0
141811.0,345.0
141851.0,304.0
141891.0,529.0
141931.0,334.0
141971.0,408.0
142011.0,315.0
142051.0,549.0
142091.0,548.0
142131.0,407.0
142171.0,301.0
142211.0,431.0
142251.0,367.0
142291.0,421.0
142331.0,290.0
142371.0,501.0
142411.0,510.0
142451.0,399.0
142491.0,290.0
142531.0,420.0
142571.0,387.0
142611.0,375.0
142651.0,281.0
142691.0,569.0
142731.0,561.0
142771.0,449.0
142811.0,335.0
142851.0,389.0
142891.0,384.0
142931.0,412.0
142971.0,299.0
143011.0,507.0
143051.0,579.0
143091.0,481.0
143131.0,302.0
143171.0,473.0
143211.0,488.0
143251.0,372.0
143291.0,229.0
143331.0,479.0
143371.0,496.0
143411.0,494.0
143451.0,445.0
143491.0,470.0
143531.0,465.0
143571.0,444.0
143611.0,344.0
143651.0,483.0
143691.0,430.0
143731.0,466.0
143771.0,384.0
143811.0,618.0
143851.0,638.0
143891.0,501.0
143931.0,280.0
143971.0,549.0
144011.0,539.0
144051.0,431.0
144091.0,353.0
144131.0,494.0
144171.0,401.0
144211.0,344.0
144251.0,197.0
144291.0,417.0
144331.0,387.0
144371.0,318.0
144411.0,387.0
144451.0,579.0
144491.0,546.0
144531.0,438.0
144571.0,344.0
144611.0,374.0
144651.0,262.0
144691.0,401.0
144731.0,234.0
144771.0,511.0
144811.0,492.0
144851.0,446.0
144891.0,261.0
144931.0,427.0
144971.0,380.0
145011.0,387.0
145051.0,270.0
145091.0,485.0
145131.0,307.0
145171.0,412.0
145211.0,268.0
145251.0,412.0
145291.0,365.0
145331.0,380.0
145371.0,333.0
145411.0,466.0
145451.0,431.0
145491.0,492.0
145531.0,352.0
145571.0,453.0
145611.0,468.0
145651.0,432.0
145691.0,333.0
145731.0,530.0
145771.0,441.0
145811.0,388.0
145851.0,292.0
145891.0,449.0
145931.0,349.0
145971.0,352.0
146011.0,394.0
146051.0,589.0
146091.0,498.0
146131.0,496.0
146171.0,347.0
146211.0,480.0
146251.0,341.0
146291.0,272.0
146331.0,283.0
146371.0,432.0
146411.0,425.0
146451.0,370.0
146491.0,341.0
146531.0,480.0
146571.0,372.0
146611.0,423.0
146651.0,339.0
146691.0,490.0
146731.0,429.0
146771.0,413.0
146811.0,297.0
146851.0,578.0
146891.0,444.0
146931.0,453.0
146971.0,310.0
147011.0,400.0
147051.0,416.0
147091.0,380.0
147131.0,263.0
147171.0,530.0
147211.0,531.0
147251.0,376.0
147291.0,268.0
147331.0,530.0
147371.0,525.0
147411.0,497.0
147451.0,239.0
147491.0,407.0
147531.0,420.0
147571.0,442.0
147611.0,287.0
147651.0,393.0
147691.0,529.0
147731.0,362.0
147771.0,267.0
147811.0,474.0
147851.0,326.0
147891.0,261.0
147931.0,226.0
147971.0,456.0
148011.0,477.0
148051.0,515.0
148091.0,310.0
148131.0,537.0
148171.0,480.0
148211.0,422.0
148251.0,215.0
148291.0,440.0
148331.0,442.0
148371.0,389.0
148411.0,412.0
148451.0,466.0
148491.0,428.0
148531.0,365.0
148571.0,300.0
148611.0,457.0
148651.0,488.0
148691.0,516.0
148731.0,392.0
148771.0,502.0
148811.0,564.0
148851.0,470.0
148891.0,237.0
148931.0,352.0
148971.0,402.0
149011.0,427.0
149051.0,436.0
149091.0,526.0
149131.0,489.0
149171.0,398.0
149211.0,374.0
149251.0,585.0
149291.0,554.0
149331.0,541.0
149371.0,330.0
149411.0,480.0
149451.0,359.0
149491.0,410.0
149531.0,297.0
149571.0,466.0
149611.0,427.0
149651.0,359.0
149691.0,274.0
149731.0,385.0
149771.0,319.0
149811.0,261.0
149851.0,281.0
149891.0,460.0
149931.0,431.0
149971.0,305.0
150011.0,337.0
150051.0,573.0
150091.0,418.0
150131.0,376.0
150171.0,373.0
150211.0,548.0
150251.0,404.0
150291.0,277.0
150331.0,252.0
150371.0,362.0
150411.0,325.0
150451.0,419.0
150491.0,373.0
150531.0,537.0
150571.0,465.0
150611.0,363.0
150651.0,240.0
150691.0,431.0
150731.0,400.0
150771.0,412.0
150811.0,244.0
150851.0,444.0
150891.0,407.0
150931.0,403.0
150971.0,283.0
151011.0,440.0
151051.0,427.0
151091.0,461.0
151131.0,334.0
151171.0,605.0
151211.0,516.0
151251.0,438.0
151291.0,325.0
151331.0,469.0
151371.0,516.0
151411.0,480.0
151451.0,255.0
151491.0,432.0
151531.0,421.0
151571.0,468.0
151611.0,246.0
151651.0,464.0
151691.0,462.0
151731.0,351.0
151771.0,369.0
151811.0,525.0
151851.0,382.0
151891.0,387.0
151931.0,396.0
151971.0,505.0
152011.0,465.0
152051.0,398.0
152091.0,385.0
152131.0,581.0
152171.0,493.0
152211.0,481.0
152251.0,397.0
152291.0,464.0
152331.0,441.0
152371.0,494.0
152411.0,252.0
152451.0,384.0
152491.0,509.0
152531.0,468.0
152571.0,349.0
152611.0,445.0
152651.0,383.0
152691.0,340.0
152731.0,257.0
152771.0,519.0
152811.0,474.0
152851.0,390.0
152891.0,293.0
152931.0,477.0
152971.0,515.0
153011.0,553.0
153051.0,341.0
153091.0,485.0
153131.0,399.0
153171.0,372.0
153211.0,265.0
153251.0,495.0
153291.0,445.0
153331.0,386.0
153371.0,276.0
153411.0,397.0
153451.0,300.0
153491.0,267.0
153531.0,190.0
153571.0,481.0
153611.0,454.0
153651.0,463.0
153691.0,333.0
153731.0,407.0
153771.0,339.0
153811.0,341.0
153851.0,323.0
153891.0,589.0
153931.0,462.0
153971.0,453.0
154011.0,354.0
154051.0,494.0
154091.0,314.0
154131.0,287.0
154171.0,263.0
154211.0,426.0
154251.0,373.0
154291.0,438.0
154331.0,293.0
154371.0,373.0
154411.0,384.0
154451.0,357.0
154491.0,251.0
154531.0,477.0
154571.0,539.0
154611.0,526.0
154651.0,380.0
154691.0,486.0
154731.0,417.0
154771.0,460.0
154811.0,287.0
154851.0,494.0
154891.0,512.0
154931.0,365.0
154971.0,257.0
155011.0,421.0
155051.0,227.0
155091.0,272.0
155131.0,331.0
155171.0,546.0
155211.0,405.0
155251.0,410.0
155291.0,281.0
155331.0,522.0
155371.0,368.0
155411.0,407.0
155451.0,322.0
155491.0,490.0
155531.0,411.0
155571.0,387.0
155611.0,253.0
155651.0,454.0
155691.0,317.0
155731.0,411.0
155771.0,412.0
155811.0,564.0
155851.0,458.0
155891.0,396.0
155931.0,260.0
155971.0,459.0
156011.0,497.0
156051.0,553.0
156091.0,418.0
156131.0,489.0
156171.0,459.0
156211.0,384.0
156251.0,175.0
156291.0,462.0
156331.0,567.0
156371.0,580.0
156411.0,522.0
156451.0,557.0
156491.0,454.0
156531.0,455.0
156571.0,349.0
156611.0,489.0
156651.0,259.0
156691.0,236.0
156731.0,250.0
156771.0,509.0
156811.0,447.0
156851.0,387.0
156891.0,351.0
156931.0,527.0
156971.0,419.0
157011.0,362.0
157051.0,340.0
157091.0,561.0
157131.0,460.0
157171.0,473.0
157211.0,449.0
157251.0,499.0
157291.0,357.0
157331.0,330.0
157371.0,392.0
157411.0,597.0
157451.0,415.0
157491.0,370.0
157531.0,319.0
157571.0,419.0
157611.0,445.0
157651.0,434.0
157691.0,294.0
157731.0,486.0
157771.0,419.0
157811.0,510.0
157851.0,468.0
157891.0,494.0
157931.0,408.0
157971.0,437.0
158011.0,254.0
158051.0,432.0
158091.0,541.0
158131.0,450.0
158171.0,335.0
158211.0,348.0
158251.0,318.0
158291.0,415.0
158331.0,348.0
158371.0,579.0
158411.0,364.0
158451.0,321.0
158491.0,212.0
158531.0,385.0
158571.0,421.0
158611.0,353.0
158651.0,286.0
158691.0,484.0
158731.0,454.0
158771.0,401.0
158811.0,333.0
158851.0,636.0
158891.0,457.0
158931.0,425.0
158971.0,327.0
159011.0,502.0
159051.0,390.0
159091.0,317.0
159131.0,258.0
159171.0,431.0
159211.0,378.0
159251.0,404.0
159291.0,343.0
159331.0,516.0
159371.0,479.0
159411.0,382.0
159451.0,257.0
159491.0,480.0
159531.0,422.0
159571.0,442.0
159611.0,372.0
159651.0,459.0
159691.0,470.0
159731.0,461.0
159771.0,268.0
159811.0,474.0
159851.0,480.0
159891.0,421.0
159931.0,252.0
159971.0,449.0
160011.0,385.0
160051.0,402.0
160091.0,266.0
160131.0,530.0
160171.0,487.0
160211.0,404.0
160251.0,220.0
160291.0,423.0
160331.0,368.0
160371.0,373.0
160411.0,211.0
160451.0,421.0
160491.0,391.0
160531.0,382.0
160571.0,204.0
160611.0,419.0
160651.0,396.0
160691.0,402.0
160731.0,361.0
160771.0,476.0
160811.0,414.0
160851.0,421.0
160891.0,293.0
160931.0,415.0
160971.0,435.0
161011.0,539.0
161051.0,379.0
161091.0,484.0
161131.0,427.0
161171.0,413.0
161211.0,332.0
161251.0,524.0
161291.0,418.0
161331.0,388.0
161371.0,360.0
161411.0,513.0
161451.0,468.0
161491.0,413.0
161531.0,324.0
161571.0,453.0
161611.0,362.0
161651.0,480.0
161691.0,325.0
161731.0,500.0
161771.0,497.0
161811.0,415.0
161851.0,317.0
161891.0,492.0
161931.0,350.0
161971.0,405.0
162011.0,308.0
162051.0,498.0
162091.0,409.0
162131.0,356.0
162171.0,239.0
162211.0,424.0
162251.0,435.0
162291.0,430.0
162331.0,284.0
162371.0,526.0
162411.0,412.0
162451.0,368.0
162491.0,274.0
162531.0,478.0
162571.0,329.0
162611.0,329.0
162651.0,260.0
162691.0,456.0
162731.0,392.0
162771.0,435.0
162811.0,396.0
162851.0,491.0
162891.0,468.0
162931.0,445.0
162971.0,350.0
163011.0,401.0
163051.0,297.0
163091.0,365.0
163131.0,352.0
163171.0,552.0
163211.0,476.0
163251.0,404.0
163291.0,356.0
163331.0,488.0
163371.0,311.0
163411.0,335.0
163451.0,365.0
163491.0,511.0
163531.0,442.0
163571.0,320.0
163611.0,240.0
163651.0,467.0
163691.0,379.0
163731.0,308.0
163771.0,293.0
163811.0,482.0
163851.0,495.0
163891.0,265.0
163931.0,363.0
163971.0,540.0
164011.0,334.0
164051.0,349.0
164091.0,321.0
164131.0,462.0
164171.0,437.0
164211.0,442.0
164251.0,352.0
164291.0,541.0
164331.0,411.0
164371.0,348.0
164411.0,199.0
164451.0,397.0
164491.0,328.0
164531.0,378.0
164571.0,362.0
164611.0,552.0
164651.0,412.0
164691.0,382.0
164731.0,260.0
164771.0,553.0
164811.0,462.0
164851.0,337.0
164891.0,442.0
164931.0,530.0
164971.0,410.0
165011.0,377.0
165051.0,281.0
165091.0,502.0
165131.0,579.0
165171.0,539.0
165211.0,398.0
165251.0,604.0
165291.0,502.0
165331.0,358.0
165371.0,290.0
165411.0,488.0
165451.0,553.0
165491.0,431.0
165531.0,394.0
165571.0,569.0
165611.0,439.0
165651.0,477.0
165691.0,447.0
165731.0,606.0
165771.0,372.0
165811.0,266.0
165851.0,319.0
165891.0,512.0
165931.0,424.0
165971.0,342.0
166011.0,236.0
166051.0,342.0
166091.0,369.0
166131.0,414.0
166171.0,302.0
166211.0,562.0
166251.0,465.0
166291.0,493.0
166331.0,354.0
166371.0,513.0
166411.0,458.0
166451.0,416.0
166491.0,275.0
166531.0,464.0
166571.0,393.0
166611.0,406.0
166651.0,341.0
166691.0,502.0
166731.0,471.0
166771.0,357.0
166811.0,293.0
166851.0,408.0
166891.0,479.0
166931.0,494.0
166971.0,378.0
167011.0,408.0
167051.0,301.0
167091.0,397.0
167131.0,320.0
167171.0,490.0
167211.0,393.0
167251.0,395.0
167291.0,321.0
167331.0,406.0
167371.0,349.0
167411.0,352.0
167451.0,317.0
167491.0,545.0
167531.0,469.0
167571.0,382.0
167611.0,223.0
167651.0,482.0
167691.0,380.0
167731.0,328.0
167771.0,329.0
167811.0,554.0
167851.0,384.0
167891.0,461.0
167931.0,342.0
167971.0,484.0
168011.0,453.0
168051.0,387.0
168091.0,282.0
168131.0,509.0
168171.0,389.0
168211.0,325.0
168251.0,275.0
168291.0,519.0
168331.0,302.0
168371.0,351.0
168411.0,319.0
168451.0,525.0
168491.0,390.0
168531.0,380.0
168571.0,269.0
168611.0,551.0
168651.0,371.0
168691.0,467.0
168731.0,389.0
168771.0,448.0
168811.0,470.0
168851.0,420.0
168891.0,259.0
168931.0,483.0
168971.0,468.0
169011.0,320.0
169051.0,241.0
169091.0,469.0
169131.0,360.0
169171.0,420.0
169211.0,341.0
169251.0,524.0
169291.0,381.0
169331.0,440.0
169371.0,306.0
169411.0,392.0
169451.0,281.0
169491.0,366.0
169531.0,372.0
169571.0,496.0
169611.0,414.0
169651.0,447.0
169691.0,345.0
169731.0,517.0
169771.0,403.0
169811.0,390.0
169851.0,307.0
169891.0,558.0
169931.0,457.0
169971.0,502.0
170011.0,336.0
170051.0,523.0
170091.0,409.0
170131.0,368.0
170171.0,272.0
170211.0,470.0
170251.0,501.0
170291.0,402.0
170331.0,272.0
170371.0,544.0
170411.0,578.0
170451.0,531.0
170491.0,529.0
170531.0,534.0
170571.0,362.0
170611.0,359.0
170651.0,277.0
170691.0,474.0
170731.0,443.0
170771.0,368.0
170811.0,265.0
170851.0,474.0
170891.0,481.0
170931.0,289.0
170971.0,284.0
171011.0,499.0
171051.0,449.0
171091.0,443.0
171131.0,269.0
171171.0,425.0
171211.0,382.0
171251.0,410.0
171291.0,211.0
171331.0,470.0
171371.0,427.0
171411.0,382.0
171451.0,300.0
171491.0,433.0
171531.0,403.0
171571.0,354.0
171611.0,343.0
171651.0,444.0
171691.0,393.0
171731.0,411.0
171771.0,306.0
171811.0,564.0
171851.0,446.0
171891.0,509.0
171931.0,477.0
171971.0,597.0
172011.0,536.0
172051.0,444.0
172091.0,307.0
172131.0,538.0
172171.0,379.0
172211.0,284.0
172251.0,246.0
172291.0,436.0
172331.0,412.0
172371.0,399.0
172411.0,325.0
172451.0,489.0
172491.0,440.0
172531.0,427.0
172571.0,135.0
172611.0,327.0
172651.0,369.0
172691.0,402.0
172731.0,319.0
172771.0,530.0
172811.0,426.0
172851.0,381.0
172891.0,304.0
172931.0,436.0
172971.0,520.0
173011.0,487.0
173051.0,336.0
173091.0,523.0
173131.0,437.0
173171.0,502.0
173211.0,322.0
173251.0,552.0
173291.0,409.0
173331.0,485.0
173371.0,347.0
173411.0,459.0
173451.0,294.0
173491.0,373.0
173531.0,375.0
173571.0,629.0
173611.0,534.0
173651.0,286.0
173691.0,287.0
173731.0,392.0
173771.0,351.0
173811.0,388.0
173851.0,336.0
173891.0,551.0
173931.0,343.0
173971.0,387.0
174011.0,386.0
174051.0,549.0
174091.0,483.0
174131.0,411.0
174171.0,261.0
174211.0,502.0
174251.0,447.0
174291.0,383.0
174331.0,308.0
174371.0,550.0
174411.0,409.0
174451.0,318.0
174491.0,212.0
174531.0,397.0
174571.0,347.0
174611.0,349.0
174651.0,260.0
174691.0,436.0
174731.0,357.0
174771.0,347.0
174811.0,328.0
174851.0,533.0
174891.0,524.0
174931.0,408.0
174971.0,256.0
175011.0,409.0
175051.0,328.0
175091.0,406.0
175131.0,340.0
175171.0,624.0
175211.0,459.0
175251.0,283.0
175291.0,283.0
175331.0,485.0
175371.0,394.0
175411.0,417.0
175451.0,437.0
175491.0,628.0
175531.0,425.0
175571.0,337.0
175611.0,252.0
175651.0,519.0
175691.0,453.0
175731.0,502.0
175771.0,399.0
175811.0,506.0
175851.0,392.0
175891.0,447.0
175931.0,326.0
175971.0,487.0
176011.0,533.0
176051.0,435.0
176091.0,264.0
176131.0,524.0
176171.0,653.0
176211.0,452.0
176251.0,168.0
176291.0,356.0
176331.0,406.0
176371.0,440.0
176411.0,385.0
176451.0,596.0
176491.0,557.0
176531.0,442.0
176571.0,365.0
176611.0,511.0
176651.0,367.0
176691.0,362.0
176731.0,384.0
176771.0,567.0
176811.0,369.0
176851.0,375.0
176891.0,261.0
176931.0,449.0
176971.0,464.0
177011.0,428.0
177051.0,228.0
177091.0,521.0
177131.0,370.0
177171.0,225.0
177211.0,317.0
177251.0,537.0
177291.0,420.0
177331.0,407.0
177371.0,308.0
177411.0,485.0
177451.0,487.0
177491.0,469.0
177531.0,392.0
177571.0,503.0
177611.0,473.0
177651.0,306.0
177691.0,301.0
177731.0,494.0
177771.0,450.0
177811.0,467.0
177851.0,315.0
177891.0,394.0
177931.0,444.0
177971.0,372.0
178011.0,312.0
178051.0,484.0
178091.0,321.0
178131.0,382.0
178171.0,217.0
178211.0,364.0
178251.0,404.0
178291.0,429.0
178331.0,264.0
178371.0,360.0
178411.0,310.0
178451.0,279.0
178491.0,323.0
178531.0,557.0
178571.0,428.0
178611.0,420.0
178651.0,210.0
178691.0,396.0
178731.0,335.0
178771.0,384.0
178811.0,284.0
178851.0,487.0
178891.0,307.0
178931.0,396.0
178971.0,414.0
179011.0,492.0
179051.0,447.0
179091.0,403.0
179131.0,271.0
179171.0,468.0
179211.0,422.0
179251.0,374.0
179291.0,281.0
179331.0,359.0
179371.0,259.0
179411.0,362.0
179451.0,327.0
179491.0,515.0
179531.0,377.0
179571.0,327.0
179611.0,338.0
179651.0,506.0
179691.0,463.0
179731.0,410.0
179771.0,352.0
179811.0,550.0
179851.0,460.0
179891.0,463.0
179931.0,294.0
179971.0,530.0
180011.0,465.0
180051.0,390.0
180091.0,254.0
180131.0,376.0
180171.0,350.0
180211.0,411.0
180251.0,279.0
180291.0,326.0
180331.0,441.0
180371.0,428.0
180411.0,250.0
180451.0,417.0
180491.0,423.0
180531.0,447.0
180571.0,316.0
180611.0,506.0
180651.0,477.0
180691.0,372.0
180731.0,405.0
180771.0,562.0
180811.0,467.0
180851.0,472.0
180891.0,345.0
180931.0,531.0
180971.0,518.0
181011.0,486.0
181051.0,370.0
181091.0,520.0
181131.0,392.0
181171.0,364.0
181211.0,269.0
181251.0,423.0
181291.0,329.0
181331.0,365.0
181371.0,435.0
181411.0,624.0
181451.0,452.0
181491.0,448.0
181531.0,307.0
181571.0,441.0
181611.0,386.0
181651.0,353.0
181691.0,238.0
181731.0,456.0
181771.0,431.0
181811.0,350.0
181851.0,144.0
181891.0,374.0
181931.0,392.0
181971.0,465.0
182011.0,430.0
182051.0,598.0
182091.0,503.0
182131.0,483.0
182171.0,338.0
182211.0,502.0
182251.0,344.0
182291.0,461.0
182331.0,281.0
182371.0,496.0
182411.0,459.0
182451.0,415.0
182491.0,372.0
182531.0,638.0
182571.0,546.0
182611.0,419.0
182651.0,311.0
182691.0,506.0
182731.0,236.0
182771.0,308.0
182811.0,393.0
182851.0,688.0
182891.0,688.0
182931.0,569.0
182971.0,341.0
183011.0,479.0
183051.0,496.0
183091.0,454.0
183131.0,326.0
183171.0,456.0
183211.0,442.0
183251.0,390.0
183291.0,318.0
183331.0,505.0
183371.0,437.0
183411.0,379.0
183451.0,345.0
183491.0,445.0
183531.0,485.0
183571.0,408.0
183611.0,321.0
183651.0,516.0
183691.0,481.0
183731.0,561.0
183771.0,352.0
183811.0,391.0
183851.0,406.0
183891.0,251.0
183931.0,194.0
183971.0,456.0
184011.0,455.0
184051.0,370.0
184091.0,378.0
184131.0,586.0
184171.0,600.0
184211.0,361.0
184251.0,286.0
184291.0,404.0
184331.0,295.0
184371.0,351.0
184411.0,378.0
184451.0,631.0
184491.0,609.0
184531.0,447.0
184571.0,413.0
184611.0,534.0
184651.0,532.0
184691.0,480.0
184731.0,186.0
184771.0,413.0
184811.0,343.0
184851.0,408.0
184891.0,336.0
184931.0,409.0
184971.0,438.0
185011.0,369.0
185051.0,353.0
185091.0,513.0
185131.0,459.0
185171.0,517.0
185211.0,326.0
185251.0,398.0
185291.0,314.0
185331.0,405.0
185371.0,359.0
185411.0,588.0
185451.0,400.0
185491.0,333.0
185531.0,231.0
185571.0,482.0
185611.0,402.0
185651.0,424.0
185691.0,340.0
185731.0,545.0
185771.0,505.0
185811.0,400.0
185851.0,253.0
185891.0,460.0
185931.0,483.0
185971.0,416.0
186011.0,281.0
186051.0,434.0
186091.0,286.0
186131.0,313.0
186171.0,258.0
186211.0,436.0
186251.0,413.0
186291.0,406.0
186331.0,229.0
186371.0,356.0
186411.0,424.0
186451.0,482.0
186491.0,312.0
186531.0,552.0
186571.0,398.0
186611.0,355.0
186651.0,254.0
186691.0,385.0
186731.0,331.0
186771.0,441.0
186811.0,248.0
186851.0,388.0
186891.0,373.0
186931.0,434.0
186971.0,356.0
187011.0,609.0
187051.0,463.0
187091.0,418.0
187131.0,191.0
187171.0,410.0
187211.0,424.0
187251.0,424.0
187291.0,290.0
187331.0,526.0
187371.0,469.0
187411.0,428.0
187451.0,313.0
187491.0,495.0
187531.0,300.0
187571.0,338.0
187611.0,265.0
187651.0,534.0
187691.0,474.0
187731.0,517.0
187771.0,373.0
187811.0,436.0
187851.0,354.0
187891.0,289.0
187931.0,196.0
187971.0,357.0
188011.0,341.0
188051.0,366.0
188091.0,313.0
188131.0,541.0
188171.0,404.0
188211.0,321.0
188251.0,255.0
188291.0,543.0
188331.0,514.0
188371.0,522.0
188411.0,393.0
188451.0,415.0
188491.0,459.0
188531.0,500.0
188571.0,384.0
188611.0,518.0
188651.0,499.0
188691.0,524.0
188731.0,412.0
188771.0,541.0
188811.0,563.0
188851.0,443.0
188891.0,202.0
188931.0,440.0
188971.0,495.0
189011.0,379.0
189051.0,399.0
189091.0,587.0
189131.0,384.0
189171.0,361.0
189211.0,321.0
189251.0,542.0
189291.0,533.0
189331.0,422.0
189371.0,323.0
189411.0,499.0
189451.0,396.0
189491.0,439.0
189531.0,309.0
189571.0,480.0
189611.0,434.0
189651.0,488.0
189691.0,345.0
189731.0,462.0
189771.0,349.0
189811.0,494.0
189851.0,436.0
189891.0,578.0
189931.0,386.0
189971.0,383.0
190011.0,291.0
190051.0,538.0
190091.0,498.0
190131.0,365.0
190171.0,327.0
190211.0,504.0
190251.0,463.0
190291.0,506.0
190331.0,393.0
190371.0,463.0
190411.0,365.0
190451.0,421.0
190491.0,398.0
190531.0,556.0
190571.0,443.0
190611.0,358.0
190651.0,304.0
190691.0,566.0
190731.0,449.0
190771.0,393.0
190811.0,345.0
190851.0,623.0
190891.0,610.0
190931.0,462.0
190971.0,260.0
191011.0,512.0
191051.0,478.0
191091.0,448.0
191131.0,270.0
191171.0,438.0
191211.0,469.0
191251.0,431.0
