interval_begin;interval_end;interval_haltingDurationSum;interval_id;interval_intervalHaltingDurationSum;interval_jamLengthInMetersSum;interval_jamLengthInVehiclesSum;interval_maxHaltingDuration;interval_maxIntervalHaltingDuration;interval_maxJamLengthInMeters;interval_maxJamLengthInVehicles;interval_maxOccupancy;interval_maxVehicleNumber;interval_meanHaltingDuration;interval_meanIntervalHaltingDuration;interval_meanMaxJamLengthInMeters;interval_meanMaxJamLengthInVehicles;interval_meanOccupancy;interval_meanSpeed;interval_meanTimeLoss;interval_meanVehicleNumber;interval_nVehEntered;interval_nVehLeft;interval_nVehSeen;interval_sampledSeconds;interval_startedHalts
12440.00;12480.00;2.00;id_-E3_1;2.00;5.00;1;2.00;2.00;5.00;1;1.01;3;2.00;2.00;0.12;0.03;0.55;13.29;1.20;1.62;4;4;5;65.00;1.00
12440.00;12480.00;291.00;id_-E3_2;8.00;50.97;8;128.00;4.00;20.00;3;1.62;5;72.75;2.00;1.27;0.20;0.61;9.29;2.83;2.00;3;7;8;77.21;0.00
12480.00;12520.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.52;7;0.00;0.00;0.00;0.00;2.14;13.61;1.38;5.97;5;4;10;238.01;0.00
12480.00;12520.00;36.00;id_E0_1;0.00;0.00;0;36.00;0.00;0.00;0;0.98;3;36.00;0.00;0.00;0.00;0.37;13.19;0.44;1.05;4;6;7;41.93;0.00
12480.00;12520.00;257.00;id_E0_2;156.00;1055.14;154;87.00;40.00;35.02;5;2.16;6;51.40;31.20;26.38;3.85;1.73;2.19;27.23;4.80;2;1;6;192.00;2.00
12480.00;12520.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.22;7;0.00;0.00;0.00;0.00;2.70;11.85;1.87;5.95;2;4;9;236.87;0.00
12480.00;12520.00;344.00;id_-E1_1;169.00;1160.14;168;122.00;40.00;35.01;5;3.22;7;68.80;33.80;29.00;4.20;2.51;2.58;25.04;5.45;3;1;7;218.00;1.00
12480.00;12520.00;0.00;id_-E1_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
12480.00;12520.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.03;4;0.00;0.00;0.00;0.00;1.42;12.15;1.24;2.85;4;3;7;113.29;0.00
12480.00;12520.00;308.00;id_-E2_1;9.00;59.30;9;128.00;4.00;21.03;3;2.49;5;77.00;2.25;1.48;0.23;1.12;10.54;2.66;2.35;4;8;9;92.61;0.00
12480.00;12520.00;0.00;id_-E2_2;0.00;0.00;0;0.00;0.00;0.00;0;0.51;1;0.00;0.00;0.00;0.00;0.11;9.17;3.30;0.23;1;1;1;9.00;0.00
12480.00;12520.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.56;13.11;1.15;1.65;3;3;5;66.00;0.00
12480.00;12520.00;42.00;id_-E3_1;40.00;200.00;40;42.00;40.00;5.00;1;1.01;3;42.00;40.00;5.00;1.00;0.73;8.24;8.36;2.17;4;3;5;87.00;0.00
12480.00;12520.00;23.00;id_-E3_2;23.00;110.00;22;23.00;23.00;5.00;1;1.01;3;23.00;23.00;2.75;0.55;0.53;7.71;7.47;1.57;3;1;4;63.00;1.00
12520.00;12560.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.16;6;0.00;0.00;0.00;0.00;1.88;12.61;1.73;5.25;4;4;10;209.56;0.00
12520.00;12560.00;0.00;id_E0_1;0.00;0.00;0;0.00;0.00;0.00;0;0.72;2;0.00;0.00;0.00;0.00;0.42;13.41;0.55;1.18;3;4;4;47.00;0.00
12520.00;12560.00;470.00;id_E0_2;213.00;1482.69;211;127.00;40.00;42.51;6;2.89;8;67.14;30.43;37.07;5.28;2.31;2.01;24.48;6.40;4;1;9;256.00;2.00
12520.00;12560.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;2.96;7;0.00;0.00;0.00;0.00;2.62;11.49;2.00;5.72;3;2;8;228.35;0.00
12520.00;12560.00;357.00;id_-E1_1;13.00;87.41;13;122.00;5.00;27.50;4;2.68;6;71.40;2.60;2.19;0.33;0.82;6.96;3.92;1.98;3;7;9;76.90;0.00
12520.00;12560.00;0.00;id_-E1_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
12520.00;12560.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.53;5;0.00;0.00;0.00;0.00;1.75;12.31;1.41;3.50;3;4;7;139.09;0.00
12520.00;12560.00;12.00;id_-E2_1;12.00;55.00;11;12.00;12.00;5.00;1;2.03;4;12.00;12.00;1.38;0.28;1.01;10.69;3.72;2.00;4;3;5;80.00;1.00
12520.00;12560.00;0.00;id_-E2_2;0.00;0.00;0;0.00;0.00;0.00;0;0.51;1;0.00;0.00;0.00;0.00;0.08;13.72;0.31;0.15;1;0;1;6.00;0.00
12520.00;12560.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.92;12.83;1.70;2.73;1;0;3;109.00;0.00
12520.00;12560.00;42.00;id_-E3_1;0.00;0.00;0;42.00;0.00;0.00;0;0.63;2;42.00;0.00;0.00;0.00;0.11;12.22;0.62;0.38;2;3;4;14.30;0.00
12520.00;12560.00;113.00;id_-E3_2;90.00;560.09;88;63.00;40.00;20.04;3;1.35;4;37.67;30.00;14.00;2.20;1.08;4.00;19.62;3.23;2;2;5;129.00;2.00
12560.00;12600.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.89;8;0.00;0.00;0.00;0.00;2.24;13.07;1.79;6.25;3;4;9;249.30;0.00
12560.00;12600.00;0.00;id_E0_1;0.00;0.00;0;0.00;0.00;0.00;0;1.08;3;0.00;0.00;0.00;0.00;0.46;12.79;0.53;1.27;5;3;5;51.00;0.00
12560.00;12600.00;489.00;id_E0_2;20.00;134.63;20;127.00;7.00;35.00;5;2.83;8;81.50;3.33;3.37;0.50;0.58;5.93;4.00;1.82;2;9;10;69.31;0.00
12560.00;12600.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;2.76;6;0.00;0.00;0.00;0.00;2.39;11.33;1.72;5.25;2;3;8;209.03;0.00
12560.00;12600.00;43.00;id_-E1_1;43.00;232.57;41;31.00;31.00;12.55;2;1.84;4;21.50;21.50;5.81;1.02;1.42;7.83;10.35;3.08;3;1;5;123.00;2.00
12560.00;12600.00;0.00;id_-E1_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
12560.00;12600.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.53;5;0.00;0.00;0.00;0.00;1.95;11.22;2.29;3.90;2;1;5;155.24;0.00
12560.00;12600.00;83.00;id_-E2_1;71.00;425.15;70;52.00;40.00;12.61;2;1.52;3;41.50;35.50;10.63;1.75;1.09;1.89;25.08;2.15;1;1;3;86.00;1.00
12560.00;12600.00;0.00;id_-E2_2;0.00;0.00;0;0.00;0.00;0.00;0;0.51;1;0.00;0.00;0.00;0.00;0.19;13.53;0.86;0.40;0;1;1;15.70;0.00
12560.00;12600.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.87;12.74;0.68;2.60;5;5;8;104.00;0.00
12560.00;12600.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.56;12.84;0.49;1.65;6;6;7;66.00;0.00
12560.00;12600.00;233.00;id_-E3_2;120.00;800.09;120;103.00;40.00;20.00;3;1.35;4;77.67;40.00;20.00;3.00;1.08;0.56;24.64;3.20;2;1;5;128.00;0.00
12600.00;12640.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.52;7;0.00;0.00;0.00;0.00;1.92;12.92;1.56;5.38;5;4;10;214.14;0.00
12600.00;12640.00;0.00;id_E0_1;0.00;0.00;0;0.00;0.00;0.00;0;1.08;3;0.00;0.00;0.00;0.00;0.74;14.26;0.56;2.05;4;4;6;82.00;0.00
12600.00;12640.00;16.00;id_E0_2;16.00;75.00;15;16.00;16.00;5.00;1;0.72;2;16.00;16.00;1.88;0.38;0.60;8.49;7.31;1.65;2;1;3;66.00;1.00
12600.00;12640.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;2.76;6;0.00;0.00;0.00;0.00;2.65;12.26;2.05;5.85;4;3;9;232.36;0.00
12600.00;12640.00;138.00;id_-E1_1;95.00;605.11;94;71.00;40.00;20.04;3;2.30;5;46.00;31.67;15.13;2.35;1.85;4.77;14.73;4.03;3;2;7;161.00;1.00
12600.00;12640.00;0.00;id_-E1_2;0.00;0.00;0;0.00;0.00;0.00;0;0.46;1;0.00;0.00;0.00;0.00;0.07;5.58;3.38;0.15;1;1;1;6.00;0.00
12600.00;12640.00;1.00;id_-E2_0;1.00;0.00;0;1.00;1.00;0.00;0;2.53;5;1.00;1.00;0.00;0.00;1.89;11.63;2.09;3.77;1;3;5;150.17;1.00
12600.00;12640.00;163.00;id_-E2_1;80.00;500.04;80;92.00;40.00;12.50;2;2.53;5;81.50;40.00;12.50;2.00;1.57;4.04;17.11;3.10;3;0;5;124.00;0.00
12600.00;12640.00;0.00;id_-E2_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
12600.00;12640.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.83;13.44;0.93;2.50;2;3;5;99.78;0.00
12600.00;12640.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;0.34;1;0.00;0.00;0.00;0.00;0.18;12.95;0.35;0.53;3;3;4;21.00;0.00
12600.00;12640.00;237.00;id_-E3_2;4.00;22.50;4;103.00;3.00;12.50;2;1.28;4;79.00;1.33;0.56;0.10;0.55;8.88;3.98;1.80;2;6;6;69.67;0.00
12640.00;12680.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.89;8;0.00;0.00;0.00;0.00;2.17;12.75;1.97;6.10;4;2;10;242.86;0.00
12640.00;12680.00;0.00;id_E0_1;0.00;0.00;0;0.00;0.00;0.00;0;0.72;2;0.00;0.00;0.00;0.00;0.32;13.25;0.80;0.90;3;5;5;36.00;0.00
12640.00;12680.00;111.00;id_E0_2;95.00;590.17;92;56.00;40.00;27.52;4;1.80;5;27.75;23.75;14.75;2.30;1.41;4.56;18.03;3.90;4;2;6;156.00;3.00
12640.00;12680.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.68;8;0.00;0.00;0.00;0.00;2.88;12.59;1.60;6.33;5;4;11;252.34;0.00
12640.00;12680.00;302.00;id_-E1_1;164.00;1115.29;162;111.00;40.00;35.11;5;3.22;7;60.40;32.80;27.88;4.05;2.60;3.23;19.34;5.65;4;3;9;226.00;2.00
12640.00;12680.00;0.00;id_-E1_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
12640.00;12680.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;1.52;3;0.00;0.00;0.00;0.00;1.25;11.27;1.95;2.52;2;2;4;100.00;0.00
12640.00;12680.00;164.00;id_-E2_1;1.00;5.00;1;92.00;1.00;5.00;1;2.46;5;82.00;0.50;0.12;0.03;1.05;12.50;1.72;2.20;2;5;7;86.02;0.00
12640.00;12680.00;0.00;id_-E2_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
12640.00;12680.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.65;13.67;0.62;1.93;4;5;6;77.00;0.00
12640.00;12680.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.54;12.85;0.73;1.60;7;6;8;64.00;0.00
12640.00;12680.00;5.00;id_-E3_2;5.00;20.00;4;5.00;5.00;5.00;1;1.01;3;5.00;5.00;0.50;0.10;0.37;10.11;2.59;1.10;4;1;4;44.00;1.00
12680.00;12720.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;3.25;9;0.00;0.00;0.00;0.00;2.55;12.99;1.52;7.15;4;5;12;285.02;0.00
12680.00;12720.00;0.00;id_E0_1;0.00;0.00;0;0.00;0.00;0.00;0;1.08;3;0.00;0.00;0.00;0.00;0.46;13.26;0.57;1.27;4;4;4;51.00;0.00
12680.00;12720.00;271.00;id_E0_2;160.00;1100.12;160;96.00;40.00;27.50;4;2.16;6;67.75;40.00;27.50;4.00;1.66;1.44;23.44;4.60;3;1;7;184.00;0.00
12680.00;12720.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.22;7;0.00;0.00;0.00;0.00;2.57;12.85;1.46;5.62;3;6;10;224.84;0.00
12680.00;12720.00;321.00;id_-E1_1;19.00;122.63;18;111.00;6.00;28.65;4;2.76;7;53.50;3.17;3.07;0.45;0.94;7.27;3.61;2.23;5;9;11;87.04;1.00
12680.00;12720.00;0.00;id_-E1_2;0.00;0.00;0;0.00;0.00;0.00;0;0.46;1;0.00;0.00;0.00;0.00;0.18;12.09;0.85;0.40;1;0;1;16.00;0.00
12680.00;12720.00;1.00;id_-E2_0;1.00;0.00;0;1.00;1.00;0.00;0;2.03;4;1.00;1.00;0.00;0.00;1.71;11.44;2.18;3.40;4;2;6;135.98;1.00
12680.00;12720.00;32.00;id_-E2_1;32.00;155.00;31;32.00;32.00;5.00;1;1.01;2;32.00;32.00;3.88;0.78;0.95;7.94;9.10;1.88;2;2;4;75.00;1.00
12680.00;12720.00;0.00;id_-E2_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
12680.00;12720.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;0.67;2;0.00;0.00;0.00;0.00;0.58;11.84;1.78;1.73;1;0;2;69.00;0.00
12680.00;12720.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.48;12.88;0.66;1.43;2;2;4;57.00;0.00
12680.00;12720.00;82.00;id_-E3_2;77.00;462.70;75;45.00;40.00;20.03;3;1.35;4;27.33;25.67;11.57;1.88;1.03;4.60;17.39;3.08;2;2;5;123.00;2.00
12720.00;12760.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.89;8;0.00;0.00;0.00;0.00;2.28;13.27;1.76;6.38;4;7;11;254.75;0.00
12720.00;12760.00;0.00;id_E0_1;0.00;0.00;0;0.00;0.00;0.00;0;1.44;4;0.00;0.00;0.00;0.00;0.61;13.66;0.94;1.70;6;3;6;68.00;0.00
12720.00;12760.00;279.00;id_E0_2;8.00;51.30;8;96.00;4.00;20.00;3;2.08;6;69.75;2.00;1.28;0.20;0.55;8.56;3.23;1.70;2;8;8;65.35;0.00
12720.00;12760.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;2.76;6;0.00;0.00;0.00;0.00;2.29;12.35;2.03;5.03;4;3;8;200.07;0.00
12720.00;12760.00;43.00;id_-E1_1;43.00;250.03;41;24.00;24.00;12.51;2;1.84;4;21.50;21.50;6.25;1.02;1.28;7.67;8.67;2.77;4;2;6;111.00;2.00
12720.00;12760.00;33.00;id_-E1_2;33.00;160.00;32;33.00;33.00;5.00;1;0.46;1;33.00;33.00;4.00;0.80;0.46;1.65;34.83;1.00;0;0;1;40.00;1.00
12720.00;12760.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.53;5;0.00;0.00;0.00;0.00;2.08;11.79;2.08;4.17;2;2;6;166.01;0.00
12720.00;12760.00;109.00;id_-E2_1;77.00;470.04;76;72.00;40.00;12.50;2;1.52;3;54.50;38.50;11.75;1.90;1.09;0.73;27.17;2.15;1;1;3;86.00;1.00
12720.00;12760.00;0.00;id_-E2_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
12720.00;12760.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.94;12.95;1.10;2.80;3;3;5;112.00;0.00
12720.00;12760.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.45;12.28;0.49;1.32;4;4;6;53.00;0.00
12720.00;12760.00;202.00;id_-E3_2;120.00;800.08;120;85.00;40.00;20.00;3;1.35;4;67.33;40.00;20.00;3.00;1.11;0.91;24.56;3.30;2;1;5;132.00;0.00
12760.00;12800.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.16;6;0.00;0.00;0.00;0.00;1.85;13.35;2.01;5.15;4;3;8;206.00;0.00
12760.00;12800.00;40.00;id_E0_1;40.00;195.00;39;40.00;40.00;5.00;1;1.44;4;40.00;40.00;4.88;0.97;1.13;9.86;6.22;3.12;4;5;7;125.00;1.00
12760.00;12800.00;10.00;id_E0_2;10.00;45.00;9;10.00;10.00;5.00;1;1.08;3;10.00;10.00;1.12;0.23;0.67;10.51;4.67;1.85;4;1;4;74.00;1.00
12760.00;12800.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;2.76;6;0.00;0.00;0.00;0.00;2.35;12.52;1.96;5.15;2;3;7;205.82;0.00
12760.00;12800.00;142.00;id_-E1_1;99.00;635.14;98;64.00;40.00;20.07;3;2.30;5;47.33;33.00;15.88;2.45;1.69;3.93;17.47;3.67;2;1;6;147.00;1.00
12760.00;12800.00;33.00;id_-E1_2;0.00;0.00;0;33.00;0.00;0.00;0;0.33;1;33.00;0.00;0.00;0.00;0.01;3.49;1.09;0.05;0;1;1;1.72;0.00
12760.00;12800.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.53;5;0.00;0.00;0.00;0.00;1.88;12.64;1.59;3.75;2;3;6;149.50;0.00
12760.00;12800.00;199.00;id_-E2_1;90.00;567.56;89;112.00;40.00;20.01;3;2.03;4;66.33;30.00;14.19;2.23;1.63;3.08;19.21;3.23;3;1;5;129.00;1.00
12760.00;12800.00;0.00;id_-E2_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
12760.00;12800.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.62;13.24;1.33;1.85;3;3;5;74.00;0.00
12760.00;12800.00;26.00;id_-E3_1;26.00;125.00;25;26.00;26.00;5.00;1;1.01;3;26.00;26.00;3.12;0.62;0.82;9.10;5.07;2.45;4;5;6;98.00;1.00
12760.00;12800.00;207.00;id_-E3_2;5.00;31.15;5;85.00;3.00;13.65;2;1.31;4;69.00;1.67;0.78;0.12;0.52;9.56;2.42;1.70;3;5;7;65.22;0.00
12800.00;12840.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.16;6;0.00;0.00;0.00;0.00;1.66;12.73;1.88;4.70;4;4;9;185.97;0.00
12800.00;12840.00;40.00;id_E0_1;0.00;0.00;0;40.00;0.00;0.00;0;1.08;3;40.00;0.00;0.00;0.00;0.61;12.82;0.92;1.73;3;4;5;68.84;0.00
12800.00;12840.00;119.00;id_E0_2;109.00;702.61;107;50.00;40.00;20.01;3;1.80;5;39.67;36.33;17.57;2.67;1.35;3.45;19.48;3.75;3;2;6;150.00;2.00
12800.00;12840.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;2.76;6;0.00;0.00;0.00;0.00;2.30;12.22;2.02;5.03;4;3;8;200.89;0.00
12800.00;12840.00;287.00;id_-E1_1;145.00;972.70;143;104.00;40.00;35.02;5;2.76;6;57.40;29.00;24.32;3.58;2.50;3.69;19.59;5.42;3;3;8;217.00;2.00
12800.00;12840.00;0.00;id_-E1_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
12800.00;12840.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.03;4;0.00;0.00;0.00;0.00;1.63;12.36;1.89;3.25;2;2;5;129.62;0.00
12800.00;12840.00;205.00;id_-E2_1;6.00;39.63;6;113.00;3.00;21.00;3;1.99;4;68.33;2.00;0.99;0.15;0.65;10.27;2.71;1.43;2;5;6;55.07;0.00
12800.00;12840.00;0.00;id_-E2_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
12800.00;12840.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.94;12.92;1.03;2.80;3;2;5;112.00;0.00
12800.00;12840.00;66.00;id_-E3_1;40.00;200.00;40;66.00;40.00;5.00;1;1.01;3;66.00;40.00;5.00;1.00;0.56;5.41;10.34;1.68;3;3;4;67.00;0.00
12800.00;12840.00;59.00;id_-E3_2;59.00;345.25;57;34.00;34.00;12.70;2;1.01;3;29.50;29.50;8.63;1.43;0.78;4.38;16.22;2.33;2;1;4;93.00;2.00
12840.00;12880.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.89;8;0.00;0.00;0.00;0.00;2.14;12.67;1.81;5.95;4;2;9;237.87;0.00
12840.00;12880.00;0.00;id_E0_1;0.00;0.00;0;0.00;0.00;0.00;0;0.72;2;0.00;0.00;0.00;0.00;0.43;12.80;0.63;1.20;3;3;4;48.00;0.00
12840.00;12880.00;275.00;id_E0_2;156.00;1062.77;155;90.00;40.00;27.60;4;1.80;5;68.75;39.00;26.57;3.88;1.59;1.16;26.82;4.40;2;1;6;176.00;1.00
12840.00;12880.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.22;7;0.00;0.00;0.00;0.00;2.62;12.22;2.03;5.78;4;3;9;230.04;0.00
12840.00;12880.00;299.00;id_-E1_1;12.00;78.42;12;104.00;5.00;27.50;4;2.66;6;59.80;2.40;1.96;0.30;0.85;8.86;3.58;2.05;3;7;8;78.47;0.00
12840.00;12880.00;0.00;id_-E1_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
12840.00;12880.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.53;5;0.00;0.00;0.00;0.00;1.91;12.17;2.12;3.77;2;1;5;151.00;0.00
12840.00;12880.00;39.00;id_-E2_1;39.00;190.00;38;39.00;39.00;5.00;1;1.01;2;39.00;39.00;4.75;0.95;0.80;4.24;14.42;1.57;2;1;3;63.00;1.00
12840.00;12880.00;0.00;id_-E2_2;0.00;0.00;0;0.00;0.00;0.00;0;0.00;0;0.00;0.00;0.00;0.00;0.00;-1.00;-1.00;0.00;0;0;0;0.00;0.00
12840.00;12880.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.35;4;0.00;0.00;0.00;0.00;1.10;13.12;1.22;3.27;2;3;5;131.00;0.00
12840.00;12880.00;66.00;id_-E3_1;0.00;0.00;0;66.00;0.00;0.00;0;1.01;3;66.00;0.00;0.00;0.00;0.22;11.23;0.46;0.68;5;3;6;26.95;0.00
12840.00;12880.00;164.00;id_-E3_2;105.00;680.15;104;74.00;40.00;20.07;3;1.35;4;54.67;35.00;17.00;2.60;1.11;1.99;22.51;3.30;2;2;5;132.00;1.00
12880.00;12920.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.52;7;0.00;0.00;0.00;0.00;2.20;12.24;1.52;6.17;4;5;11;246.14;0.00
12880.00;12920.00;0.00;id_E0_1;0.00;0.00;0;0.00;0.00;0.00;0;1.08;3;0.00;0.00;0.00;0.00;0.46;12.12;0.63;1.27;4;4;5;51.00;0.00
12880.00;12920.00;283.00;id_E0_2;8.00;51.23;8;90.00;4.00;20.00;3;1.74;5;70.75;2.00;1.28;0.20;0.56;9.12;2.90;1.70;3;6;8;65.89;0.00
12880.00;12920.00;0.00;id_-E1_0;0.00;0.00;0;0.00;0.00;0.00;0;3.22;7;0.00;0.00;0.00;0.00;2.74;12.87;1.70;6.03;3;3;9;239.91;0.00
12880.00;12920.00;32.00;id_-E1_1;32.00;155.00;31;32.00;32.00;5.00;1;1.38;3;32.00;32.00;3.88;0.78;0.85;6.36;7.87;1.85;4;2;5;74.00;1.00
12880.00;12920.00;0.00;id_-E1_2;0.00;0.00;0;0.00;0.00;0.00;0;0.46;1;0.00;0.00;0.00;0.00;0.07;7.66;2.46;0.15;1;1;1;6.00;0.00
12880.00;12920.00;0.00;id_-E2_0;0.00;0.00;0;0.00;0.00;0.00;0;2.03;5;0.00;0.00;0.00;0.00;1.87;12.29;1.99;3.75;2;3;6;149.21;0.00
12880.00;12920.00;113.00;id_-E2_1;74.00;447.58;73;79.00;40.00;12.52;2;2.03;4;56.50;37.00;11.19;1.82;1.42;4.15;15.92;2.80;3;1;5;112.00;1.00
12880.00;12920.00;0.00;id_-E2_2;0.00;0.00;0;0.00;0.00;0.00;0;0.51;1;0.00;0.00;0.00;0.00;0.08;6.83;3.27;0.15;1;1;1;6.00;0.00
12880.00;12920.00;0.00;id_-E3_0;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.66;11.66;0.84;2.00;4;4;6;79.06;0.00
12880.00;12920.00;0.00;id_-E3_1;0.00;0.00;0;0.00;0.00;0.00;0;1.01;3;0.00;0.00;0.00;0.00;0.37;12.54;0.26;1.10;4;6;7;44.00;0.00
12880.00;12920.00;293.00;id_-E3_2;129.00;860.12;128;114.00;40.00;27.52;4;2.02;6;73.25;32.25;21.50;3.20;1.51;3.11;22.77;4.50;3;1;6;180.00;1.00
12920.00;12960.00;0.00;id_E0_0;0.00;0.00;0;0.00;0.00;0.00;0;2.52;7;0.00;0.00;0.00;0.00;2.26;12.02;1.51;6.30;5;4;11;251.84;0.00
12920.00;12960.00;0.00;id_E0_1;0.00;0.00;0;0.00;0.00;0.00;0;0.72;2;0.00;0.00;0.00;0.00;0.38;11.93;0.37;1.05;5;5;6;42.00;0.00
12920.00;12960.00;41.00;id_E0_2;41.00;230.04;39;26.00;26.00;12.52;2;1.08;3;20.50;20.50;5.75;0.97;0.83;5.68;9.98;2.30;3;2;5;92.00;2.00
12920.00;12960.00;1.00;id_-E1_0;1.00;0.00;0;1.00;1.00;0.00;0;3.68;8;1.00;1.00;0.00;0.00;2.53;12.45;1.68;5.55;5;7;11;221.75;1.00
12920.00;12960.00;116.00;id_-E1_1;84.00;515.09;82;72.00;40.00;20.02;3;3.22;7;38.67;28.00;12.88;2.05;1.91;5.98;10.46;4.15;6;3;9;166.00;2.00
